Malzeme,Malzeme Açıklaması,Satınalma Açık.,Dönem Başı Miktar,Dönem Başı Tutar,Dönem Giriş Miktar,Dönem Giriş Tutar,Dönem Çıkış Miktar,Dönem Çıkış Tutar,Dönem Miktar,Dönem Tutar,Dönem Sonu Miktar,Dönem Sonu Tutar,Marka,depo
52C1181,KHS 40/22-50+OEB+ÖEB HİDROLİK SİLİNDİR,16900224,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1215,KHS 80*95+AEB+ÖEB  HİD.SİLİNDİR  MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1219,KHS 50-500+ÖEBK+AEB HİDROLİK SİLİNDİR,KHS 50-500+ÖEBK+AEB HİDROLİK SİLİNDİR,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1235,KHS 125/70-600+ÖFB HİDROLİK SİLİNDİR,16910031,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1236,KHS 125/70-300+ÖFB HİDROLİK SİLİNDİR,16910032,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1237,KHS 125/70-200+ÖFB HİDROLİK SİLİNDİR,16910033,0,0,2,"26,536.06",2,"26,536.06",0,0,0,0,MAG,BURSA
52C1238,KHS 63/45-500+ÖFB HİDROLİK SİLİNDİR,16903118,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1239,KHS 63/45-175+ÖFB HİDROLİK SİLİNDİR,16903140,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1254,KHS 63/45-100+ÖFB HİDROLİK SİLİNDİR MAG,16903061,0,0,2,"8,426.00",2,"8,426.00",0,0,0,0,MAG,BURSA
52C1262,KHS 63/45-160+RH HİDROLİK SİLİNDİR,16903143-AKYAPAK-H0595,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1275,KHS 125/70-150+ÖFB HİDROLİK SİLİNDİR,16910034,0,0,1,"10,525.47",1,"10,525.47",0,0,0,0,MAG,BURSA
52C1276,KHS 100/70-200+ÖFB HİDROLİK SİLİNDİR,16907123,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1277,KHS 100/70-400+ÖFB HİDROLİK SİLİNDİR,16907124,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1278,KHS 125/70-400+ÖFB HİDROLİK SİLİNDİR,16910035,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1304,KHS 63/45-600 HİDROLİK SİLİNDİR-H0596,16903216-AKYAPAK-H0596,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1349,KHS 100-140+ÖFB+ÖEBK63  HİD.SİL.-H0365,16907050-AKYAPAK-H0365,0,0,2,"23,788.43",2,"23,788.43",0,0,0,0,MAG,BURSA
52C1358,KHS 40-120 HİDROLİK SİLİNDİR MAG,16900184,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1365,KHS 50*110+AEB+ÖEB HİD.SİLİNDİR MAG,16901216,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1366,KHS 40*20  HİDROLİK SİLİNDİR  MAG,16900101,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1389,KHS 50/28*50+AEB+ÖEBK  HİDROLİK SİLİNDİR,16901217,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1390,KHS 63/45*1300+ÖFB HİDROLİK SİLİNDİR,16903227,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1391,KHS 100/70*700+ÖFB HİD.SİLİNDİR  MAG,16907127,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1392,KHS 80/56*1000+OEB+ÖEBK HİD.SİL. MAG,16905168,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1393,KHS 40/28*50+AEB+ÖEBK HİD.SİLİNDİR MAG,16900243,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1394,KHS 63/36*50+AEB  HİD.SİLİNDİR MAG,16903228,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1417,KHS 80/56*500+ÖFB+ÖEBK  HİD.SİLİNDİR MAG,16905171,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1514,KHS 80/45-172 HİDROLİK SİLİNDİR-H0359,16905122-AKYAPAK-H0359,0,0,8,"55,307.82",8,"55,307.82",0,0,0,0,MAG,BURSA
52C1523,KHS-160-1000 HİDROLİK SİLİNDİR MAG,16911036     D1=M42X2 L1=56,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1528,KHS 40/28*200+AB HİDROLİK SİLİNDİR MAG,16900247,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1529,KHS 40/28*300+OEB+ÖEBK HİD.SİLİNDİR MAG,16900248,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1538,KHS 50*100 HİD.SİL.+ÖEBK+AEBK  MAG,16901222,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1565,KHS-Y 80/56-800+ÖFB HİDROLİK SİL.MAG,16905177,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1581,KHS 80/56*300+AFB HİD.SİLİNDİR  MAG,16905178,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1582,KHS 63/45*200+ÖEBK+AEBK HİD.SİLİNDİR,16903239,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1590,KHS 50*400+ÖFB'Lİ HİDROLİK SİLİNDİR MAG,16103008- KHS 50*400+ÖFB'Lİ,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1613,KHS 40/22-91 HİDROLİK SİLİNDİR-H0615,16900254-AKYAPAK-H0615,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1634,KHS 40-250+ÖFB P=250 BAR HİD.SİL. MAG,16900257,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1635,KHS 40-300+ÖFB P=250 BAR HİD.SİL. MAG,16900258,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1652,KHS 40/22-320 HİDROLİK SİLİNDİR-H0538,16900126-AKYAPAK-H0538,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1653,KHS 63/45-560-RH HİD.SİL-H0451,16903068-AKYAPAK-H0451,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1654,KHS- 40- 30 + ÖFB HİDROLİK SİLİNDİR MAG,16900123,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1665,KHS 40*225+AEB+ÖEBK  L2=153 HİD.SİL.MAG,16900263,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1727,KHS 40/22-300+HÖFB HİD.SİLİNDİR MAG,16900351,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1755,KHS 63/45-50 HİD.SİLİNDİR,16903058,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1785,KHS-200- 350 + ÖFB ÖZEL HİD. SİL. MAG,MAG KODU - ÇİMTAŞ,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1825,KHS 40/22-20+AB HİD.SİLİNDİR-H0583,16900269-AKYAPAK-H0583,0,0,2,"8,650.16",2,"8,650.16",0,0,0,0,MAG,BURSA
52C1826,KHS 40/22-250+AB HİD.SİLİNDİR-H0584,16900270-AKYAPAK-H0584,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1827,KHS 40/22-200+AB HİD.SİLİNDİR-H0626,16900271-AKYAPAK-H0626,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1828,KHS 63/36-150+AEB+ÖEBK HİD.SİL.H0627,16903250-AKYAPAK-H0627,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1829,KHS 63/36-160+AEB+ÖEBK HİD.SİL.-H0628,16903251-AKYAPAK-H0628,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1848,KHS 80/45-300+AB HİD.SİLİNDİR-H0629,16905188-AKYAPAK-H0629,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1849,KHS 40/22-100 HİDROLİK SİLİNDİR-H0630,16900272-AKYAPAK-H0630,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1859,KHS 80/45-385+AEB+ÖEBK HİD.SİL. MAG,16905083 - ÇMS,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1890,KHS 40/22*5 + ÖFB  HİD. SİLİNDİR  MAG,MAG KODU,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1891,KHS 40/22*5 + AFB  HİD. SİLİNDİR  MAG,MAG KODU,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1892,KHS 100/56-15-RH HİDROLİK SİLİNDİR-H0436,16907046-AKYAPAK-H0436,0,0,1,"5,700.10",1,"5,700.10",0,0,0,0,MAG,BURSA
52C1934,KHS 80/45-300+AEBK+ÖEBK L2:25 MM,16905193,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1935,KHS 80/45-350+AEBK+ÖEBK L2:45 MM,16905194,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1938,KHS 63-100+OEB HİD.SİLİNDİR-H0636,16903259-AKYAPAK-H0636,0,0,2,"9,411.61",2,"9,411.61",0,0,0,0,MAG,BURSA
52C1939,KHS 100/000-50+AEBK HİD.SİLİNDİR-H0637,16907138-AKYAPAK-H0637,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1940,KHS 50/28-300+ÖEBK+AEBK HİD.SİL.-H0638,16901245-AKYAPAK-H0638,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1941,KHS 50/28-50+0EBK+AEBK  HİD.SİL.H0639,16901246-AKYAPAK-H0639,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1952,KHS 200-150+ÖFB L2:50 MM HİD.SİL.,16912015,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C1975,KHS 63/45-150+ÖFB MAG SİLİNDİR,16903127,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2009,KHS 100/70-450+ÖFB HİDROLİK SİLİNDİR,16907139,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2018,KHS 80/56*500+ÖFB  HİDROLİK SİLİNDİR MAG,16905005,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2111,KHS 40/22-60+ÖEBK+AEBK HİD.SİLİNDİR,16900280-AKYAPAK-H0646,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2204,KHS 63*200+AEBK+ÖEBK HİD.SİLİNDİR MAG,16903279,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2205,KHS 63*390+AEBK+ÖEBK HİD.SİLİNDİR MAG,16903280,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2210,KHS 200/140-30+ÖFB HİDROLİK SİLİNDİR,16912016,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2213,KHS 80/56*250 HİD.SİL.+ÖFB  MAG,16905207,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2215,KHS 125/90-25+ÖFB HİDROLİK SİLİNDİR,16910067,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2216,KHS 125/90-30+ÖFB HİDROLİK SİLİNDİR,KHS 125/90-30+ÖFB HİDROLİK SİLİNDİR,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2217,KHS 125/70-15+ÖFB HİDROLİK SİLİNDİR,KHS 125/70-15+ÖFB HİDROLİK SİLİNDİR,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2218,KHS 160/110*50+ÖFB HİD.SİLİNDİR MAG,16911039,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2219,KHS 160/110*30+ÖFB HİD.SİLİNDİR MAG,KHS 160/110*30+ÖFB HİD.SİLİNDİR MAG,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2220,KHS 160/110*25+ÖFB HİD.SİLİNDİR MAG,KHS 160/110*25+ÖFB HİD.SİLİNDİR MAG,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2222,KHS-Y 80/45-300+AFB HİDROLİK SİL.-H0692,16905208-AKYAPAK-H0692,0,0,4,"41,132.97",4,"41,132.97",0,0,0,0,MAG,BURSA
52C2244,KHS 80/45* 300 HİDROLİK SİL.+ ÖFB  MAG,16905215,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2249,"KHS 50/40-1220 ""ÖZEL""HİDROLİK SİLİNDİR",16901252-AKYAPAK,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2254,KHS-Y 63/40*300+AEBK+ÖEBK HİD.SİLİNDİR,16903285,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2255,KHS 80/45*600+AEB+ÖEB HİD.SİLİNDİR  MAG,16905212,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2268,KHS 80/56*200 ÖFB HİD.SİLİNDİR MAG,16905213,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2269,KHS 80/56*400 ÖFB HİD.SİLİNDİR MAG,16905335,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2320,KHS 160/110*120+ÖFB HİD.SİLİNDİR MAG,16911043,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2321,KHS 80/56*120+ÖFB HİD.SİLİNDİR MAG,16905216,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2357,KHS-125*90/2500+ÖFB  HİD.SİLİNDİR MAG,16910070,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2384,KHS 80/45-350+AEB+ÖEB  HİDROLİK SİLİNDİR,16905217,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2385,KHS 100/70-25+ÖFB H.S. L1:0 L2:55 M36X4,KHS 100/70-25+ÖFB H.S. L1:0 L2:55 M36X4,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2386,KHS 125/90-15 H.S. L1:0 M36X4 İÇ DİŞ,KHS 125/90-15 H.S. L1:0 M36X4 İÇ DİŞ,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2417,KHS 100/70*600+ÖEBK+AEBK VİTON HİD.SİL.,16907145,0,0,2,"46,029.75",2,"46,029.75",0,0,0,0,MAG,BURSA
52C2418,KHS 50/36*1100+ÖEBK+AEBK VİTON HİD.SİL.,16901257,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2429,KHS 63/45-80 HİD.SİLİNDİR,16903531 ÇEMTAŞ,0,0,2,"6,590.00",2,"6,590.00",0,0,0,0,MAG,BURSA
52C2440,KHS 160*800 + AEB  HİD. SİLİNDİR  MAG,16911044,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2441,KHS 125/90*1900+OEB HİD.SİLİNDİR  H0792,16910082-AKYAPAK-H0792,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2465,KHS 80*250+AEBK+ÖEBK HİD.SİLİNDİR MAG,16905222,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2466,KHS 80*465+AEBK+ÖEBK L2:180 MM,16905223,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2467,KHS 160/110*600+ÖFB+ÖEB HİD.SİLİNDİR,16911045,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2474,KHS 40/28*200+AEB  HİD.SİLİNDİR MAG,16900293,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2475,KHS 40/28*600+ÖFB  HİD.SİLİNDİR-H0683,16900093-AKYAPAK-H0683,0,0,3,"20,840.53",3,"20,840.53",0,0,0,0,MAG,BURSA
52C2476,THS 50/36*10+ÖFB ÇİFT MİLLİ HİD. SİL.MAG,30015138-AKYAPAK-H0749,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2477,KHS 100/80*1900+AEB+ÖEBK HİD.SİL-H0682,16907147-AKYAPAK-H0682,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2484,KHS 40/22-360+AB+SOMUN HİD.SİL-H0660,16900294-AKYAPAK-H0660,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2485,KHS 63/36-250+AB HİDROLİK SİLİNDİR-H0661,16903288-AKYAPAK-H0661,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2486,KHS 80/56-70 HİDROLİK SİLİNDİR-H0662,16905224-AKYAPAK-H0662,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2493,KHS 80/56*650+AEB+ÖEBK HİD.SİLİNDİR MAG,16905225,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2494,KHS 100/56-400+AEB+ÖEBK HİD.SİL. MAG,16907148,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2509,KHS- 50- 160 HİDROLİK SİLİNDİR MAG,VEGA,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2519,KHS 125*280+AEBK+ÖEBK HİD.SİLİNDİR MAG,KHS 125*280+AEBK+ÖEBK HİD.SİLİNDİR MAG,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2520,KHS 80/56*440+AEBK+ÖEBK HİD.SİLİNDİR MAG,KHS 80/56*440+AEBK+ÖEBK HİD.SİLİNDİR MAG,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2522,KHS 125*250+AEB  HİDROLİK SİLİNDİR  MAG,16910076,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2539,KHS 63*340+AEBK+ÖEBK L2=116mm    MAG,16903280,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2549,KHS 125*200+AEBK+ÖEBK HİDROLİK SİLİNDİR,16910077,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2571,KHS 63*140 + AFB HİDROLİK SİLİNDİR MAG,16903299,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2579,KHS 50/28-30+AEBK HİDROLİK SİLİNDİR,16901259,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2616,KHS 63*275 + AFB HİDROLİK SİLİNDİR MAG,16903302,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2631,KHS 160*100+AB+ÖEB  HİD.SİLİNDİR   MAG,KHS 160*100+AB+ÖEB  HİD.SİLİNDİR   MAG,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2641,KHS 63/36160+ÖFB D1:M20X1.5 HİDROLİK SİL,MAG,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2647,KHS 125/90-135+ÖFB HİD.SİLİNDİR-H0671,16910079-AKYAPAK-H0671,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2652,KHS 100/70*100+ÖFB HİD.SİLİNDİR  MAG,16907205,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2656,KHS 100*100+ÖFB HİD.SİLİNDİR  MAG,16907013,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2687,KHS- 63-  50 + ÖFB HİDROLİK SİLİNDİR MAG,16903305,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2786,KHS 80/56*1270+ÖFB+ÖEBK HİD.SİLİNDİR MAG,16905233,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2799,KHS 80/56*160+AEB+ÖEBK HİD.SİL.  MAG,16905235,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2801,KHS 80/45-350+AEBK+ÖEBK VİTON HİD.SİL.,16905236,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2803,KHS 40/28-150 HİDROLİK SİLİNDİR-H0675,16900309 AKYAPAK-H0675,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2822,KHSK 100/70-250+ÖFB HİD.SİL.  MAG,16907219,0,0,1,"7,745.14",1,"7,745.14",0,0,0,0,MAG,BURSA
52C2826,KHS 50/28*  50 HİD.SİL.+ÖFB  MAG,16901274,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2849,KHS 63-160+ÖFB ÖZEL    HİDROLİK SİLİNDİR,16903313-AKYAPAK,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2850,KHS 50-30+AEBK HİDROLİK SİLİNDİR-H0668,16901275-AKYAPAK-H0668,0,0,2,"6,400.10",2,"6,400.10",0,0,0,0,MAG,BURSA
52C2851,KHS 40-180+AEB+ÖEBK HİD.SİLİNDİR-H0680,16900526-AKYAPAK-H0680,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2852,KHS 40-50 HİDROLİK SİLİNDİR-H0681,16900527-AKYAPAK-H0681,0,0,11,"25,704.93",11,"25,704.93",0,0,0,0,MAG,BURSA
52C2918,KHS 40/22*45+AEB HİD.SİLİNDİR MAG,KHS 40/22*45+AEB HİD.SİLİNDİR MAG,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2921,KHS 40/28-200+AEB HİD. SİLİNDİR-H0684,16900293-AKYAPPAK-H0684,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2930,KHS 80/45*140 ÖEBK+AEBK HİD.SİLİNDİR MAG,ÇİMTAŞ KHS,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2936,KHS 63/45-1995+ÖFB HİD. SİLİNDİR-H0727,16903317-AKYAPAK-H0727,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2964,KHS 63/36-160+ÖFB(ÖZEL)HİD.SİL.,16903313-AKYAPAK,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2988,KHS 80/56-15+OFB H.S. L1:0 M27X2 İÇ DİŞ,KHS 80/56-15+OFB H.S. L1:0 M27X2 İÇ DİŞ,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2989,KHS 40/22*60 +ÖEB+AEB HİD.SİL.,KHS 40/22*60 +ÖEB+AEB HİD.SİL.,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C2996,KHS 40/28*250+AEB HİDROLİK SİLİNDİR-MAG,16900197,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3005,KHS 80/56*25 + ÖFB HİD.SİLİNDİR    MAG,16905248,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3025,KHS 40/28*107+AEB  HİD.SİLİNDİR-H0755,16900316-AKYAPAK-H0755,0,0,4,"15,390.66",4,"15,390.66",0,0,0,0,MAG,BURSA
52C3047,KHS 80/60-1050+AEB+ÖEBK HİD.SİL-H0752,16905249-AKYAPAK-H0752,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3048,KHS 40/28-100+AEB HİDROLİK SİL-H0753,16900317-AKYAPAK-H0753,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3049,KHS 40/28-400+FB (KARE)HİD.SİL-H0754,16900318-AKYAPAK-H0754,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3063,KHS 63*100+ÖFB+ÖEBK L2=99  MAG,16903323,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3067,KHS 100/70-240+ÖFB HİDROLİK SİLİNDİR,KHS 100/70-240+ÖFB HİDROLİK SİLİNDİR,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3068,KHS 125/90*240+AFB HİDROLİK SİLİNDİR,KHS 125/90*240+AFB HİDROLİK SİLİNDİR,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3105,KHS 200/140*100+ÖFB(K) HİD. SİLİNDİR MAG,16912018,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3106,KHS 63/45*20+ÖFB HİD.SİLİNDİR MAG,16903325,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3107,KHS 63/45*50+ÖFB HİDROLİK SİLİNDİR MAG,16903326,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3133,KHS 50-1250+ÖEBK+ENCO. HİD.SİL-H0757,30015188-AKYAPAK-H0757,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3134,KHS 50/28-380+AFB HİD.SİLİNDİR-H0758,30015182-AKYAPAK-H0758,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3135,KHS 80/56-100+AEB HİD.SİLİNDİR-H0760,16905250-AKYAPAK-H0760,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3145,KHS 80*148+AEBK+ÖEBK L2:219 MM MAG,16905251,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3153,KHS 50/36-1450 ÖEBK+OEB B.TK.KEÇ HİD.SİL,16901286- ÇMS MAKİNA,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3154,KHS 50/36-2050+AB B.TK.KEÇE HİD.SİL,16901287 - ÇMS MAKİNA,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3175,KHSY  50/32-60+OEB M30X2,KHSY  50/32-60+OEB M30X2,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3176,KHSY  50/32-180+OEB M30X2,KHSY  50/32-180+OEB M30X2,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3181,KHS 63/45-600 + ÖEB +EYB HİD.SİL.  MAG,16903329,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3221,KHS 63/45-400+ÖEBK+AEBK HİD.SİL-H0700,16903332-AKYAPAK-H0700,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3227,KHS 200/140-15 +ÖFB HİDROLİK SİLİNDİR,KHS,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3264,KHS 100*1000+AEB+ÖEB HİD.SİLİNDİR MAG,16907159,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3265,KHS 50/28-100+AEB HİDROLİK SİLİNDİR-MAG,16801284,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3270,KHS 63/45-1200+CETVEL  HİD.SİL-H0791,16903335-AKYAPAK-H0791,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3275,KHS 50*100+AB HİDROLİK SİLİNDİR MAG,16901290,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3294,KHS 63/36-600 + ÖFB HİD.SİL.  MAG,SOLENTEK - MAG KODU,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3301,KHS 63*650+ÖFB+ÖEBK HİD.SİLİNDİR  MAG,16903337,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3310,KHS 80/56*100+OFB HİDROLİK SİLİNDİR MAG,16905256,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3317,KHS 80/45-550+AEBK+ÖEBK HİD.SİL.-H0793,16905257-AKYAPAK-H0793,0,0,2,"20,115.75",2,"20,115.75",0,0,0,0,MAG,BURSA
52C3318,KHS 160/90-800+AEB+ÖEB HİD.SİL.-H0794,16911050-AKYAPAK-H0794,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3359,KHS 80/56*100+OFB  L1:75MM HİD. SİL. MAG,16805258,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3360,KHS 125/70-250+AEBK HİD.SİLİNDİR-H0773,16910084-AKYAPAK-H0773,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3410,KHS 80/45*12 HİD.SİL. L2=98 + ÖFB MAG,EMKO TASARIM,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3411,KHS 100/56*12 HİD.SİL. L2=98 + ÖFB MAG,EMKO TASARIM,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3412,KHS 100/56*12 HİD.SİL. L2=89 + ÖFB MAG,EMKO TASARIM,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3413,KHS 125/70*12 HİD.SİL. L2=89 + ÖFB MAG,EMKO TASARIM,0,0,0,0,0,0,0,0,0,0,MAG,BURSA
52C3445,KHS 63-60+ÖFB HİDROLİK SİLİNDİR-H0810,16903341-AKYAPAK-H0810,0,0,8,"35,121.44",8,"35,121.44",0,0,0,0,MAG,BURSA
