Firma,Belge Tipi,Belge Numarası,KalemNo,Belge Tarihi,İş Alanı,Müşteri,Müşteri Adı,M.Grp,Ülke,Malzeme,Malzeme Adı,Malzeme Satınalma Açıklaması,Miktar,Miktar Br.,Marka,Malzeme Tipi,Mlz.Grb.,Satış Departmanı,Ciro Tutarı,Net Ciro,Stok Fiyatı,Ek Maliyetler,İndirim/Artırım, Fiyat Farkı,İade Stok Fiyatı,Değer İade,Miktar İade,Kar-Zarar,P. Br.,Seçenek Açıklaması,Tesis,Oran%
01,F1,00453884,10,14.06.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10B0070,CKD REGÜLATÖR 1/4 R1000 (KARE MANOMETRELİ),R1000-8G-W,4.000,AD,CKD,PF,PFR,AUL,"6,500.40","4,550.28","1,668.82",0.00,"-1,950.12",0.00,0.00,0.00,0.00,"2,881.46",TL,,99,172.66
01,F3,00452451,10,28.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10B0100,CKD SU REGÜLATÖRÜ 1/2 HAT TİPİ,WR2-15-N   -   CI02013,5.000,AD,CKD,PF,PFR,MKN,"23,692.64","16,584.85","3,193.94",0.00,"-7,107.79",0.00,0.00,0.00,0.00,"13,390.91",TL,,99,419.26
01,F3,00440965,10,02.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10B0696,CKD HASSAS REG. 1/4-7 bar RP1+BRAKET,RP1000-8-07-B3 - EI35008,2.000,AD,CKD,PF,PFR,MKN,"11,062.45","7,743.71","2,252.47",0.00,"-3,318.74",0.00,0.00,0.00,0.00,"5,491.24",TL,,99,243.79
01,F1,00443696,30,06.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0118,Y -1/2 YAĞLAYICI MAG,01003002,10.000,AD,MAG,PF,PFL,MKN,"10,160.30","7,112.21","6,222.80",0.00,"-3,048.09",0.00,0.00,0.00,0.00,889.41,TL,,99,14.29
01,F1,00463759,40,22.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0118,Y -1/2 YAĞLAYICI MAG,01003002,2.000,AD,MAG,PF,PFL,RGR,"2,438.50","1,706.95","1,478.78",0.00,-731.55,0.00,0.00,0.00,0.00,228.17,TL,,99,15.43
01,F1,00441746,40,11.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0119,Y -1   YAĞLAYICI MAG,01003003,5.000,AD,MAG,PF,PFL,RGR,"9,561.70","6,693.19","5,793.84",0.00,"-2,868.51",0.00,0.00,0.00,0.00,899.35,TL,,99,15.52
01,F1,00450913,20,09.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0119,Y -1   YAĞLAYICI MAG,01003003,2.000,AD,MAG,PF,PFL,MKN,"4,589.62","3,212.73","2,486.08",0.00,"-1,376.89",0.00,0.00,0.00,0.00,726.65,TL,,99,29.23
01,F1,00454072,40,25.06.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0119,Y -1   YAĞLAYICI MAG,01003003,4.000,AD,MAG,PF,PFL,MKN,"9,179.24","6,425.47","5,150.63",0.00,"-2,753.77",0.00,0.00,0.00,0.00,"1,274.84",TL,,99,24.75
01,F1,00455546,60,12.07.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0119,Y -1   YAĞLAYICI MAG,01003003,4.000,AD,MAG,PF,PFL,MKN,"9,179.24","6,425.47","5,432.88",0.00,"-2,753.77",0.00,0.00,0.00,0.00,992.59,TL,,99,18.27
01,F1,00455737,10,17.07.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0119,Y -1   YAĞLAYICI MAG,01003003,10.000,AD,MAG,PF,PFL,MKN,"22,948.10","16,063.67","13,685.92",0.00,"-6,884.43",0.00,0.00,0.00,0.00,"2,377.75",TL,,99,17.37
01,F1,00459737,30,04.09.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0119,Y -1   YAĞLAYICI MAG,01003003,10.000,AD,MAG,PF,PFL,MKN,"22,948.10","16,063.67","13,741.22",0.00,"-6,884.43",0.00,0.00,0.00,0.00,"2,322.45",TL,,99,16.90
01,F1,00462870,20,10.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0119,Y -1   YAĞLAYICI MAG,01003003,4.000,AD,MAG,PF,PFL,RGR,"9,179.24","6,425.47","5,633.20",0.00,"-2,753.77",0.00,0.00,0.00,0.00,792.27,TL,,99,14.06
01,F1,00466895,20,03.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0119,Y -1   YAĞLAYICI MAG,01003003,2.000,AD,MAG,PF,PFL,RGR,"4,589.62","3,212.73","2,771.72",0.00,"-1,376.89",0.00,0.00,0.00,0.00,441.01,TL,,99,15.91
01,F1,00467731,10,12.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0119,Y -1   YAĞLAYICI MAG,01003003,3.000,AD,MAG,PF,PFL,MKN,"8,399.01","5,879.31","4,510.30",0.00,"-2,519.70",0.00,0.00,0.00,0.00,"1,369.01",TL,,99,30.35
01,F1,00458794,30,21.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0122,MY-1/4 YAĞLAYICI MAG,01003111,2.000,AD,MAG,PF,PFL,RGR,"1,938.56","1,356.99",454.97,0.00,-581.57,0.00,0.00,0.00,0.00,902.02,TL,,99,198.26
01,F3,00449569,10,22.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0126,CKD YAĞLAYICI  1/2   L-4000,L4000-15G-W,1.000,AD,CKD,PF,PFL,MKN,"1,429.14","1,000.40",518.12,0.00,-428.74,0.00,0.00,0.00,0.00,482.28,TL,,99,93.08
01,F1,00452515,10,28.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10C0126,CKD YAĞLAYICI  1/2   L-4000,L4000-15G-W,2.000,AD,CKD,PF,PFL,RGR,"2,879.46","2,015.62",939.68,0.00,-863.84,0.00,0.00,0.00,0.00,"1,075.94",TL,,99,114.50
01,F1,00441746,60,11.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0144,M(FR) -1/4 FİLTRE-REGÜLATÖR MAG,01004111,15.000,AD,MAG,PF,PFW,RGR,"20,754.30","14,528.01","12,557.77",0.00,"-6,226.29",0.00,0.00,0.00,0.00,"1,970.24",TL,,99,15.69
01,F1,00447700,20,25.03.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0144,M(FR) -1/4 FİLTRE-REGÜLATÖR MAG,01004111,10.000,AD,MAG,PF,PFW,RGR,"16,603.60","11,622.52","8,371.85",0.00,"-4,981.08",0.00,0.00,0.00,0.00,"3,250.67",TL,,99,38.83
01,F1,00452407,50,27.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0144,M(FR) -1/4 FİLTRE-REGÜLATÖR MAG,01004111,10.000,AD,MAG,PF,PFW,MKN,"16,603.60","11,622.52","9,859.21",0.00,"-4,981.08",0.00,0.00,0.00,0.00,"1,763.31",TL,,99,17.88
01,F1,00455546,30,12.07.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0144,M(FR) -1/4 FİLTRE-REGÜLATÖR MAG,01004111,10.000,AD,MAG,PF,PFW,MKN,"16,603.60","11,622.52","10,104.54",0.00,"-4,981.08",0.00,0.00,0.00,0.00,"1,517.98",TL,,99,15.02
01,F1,00459270,10,27.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0144,M(FR) -1/4 FİLTRE-REGÜLATÖR MAG,01004111,10.000,AD,MAG,PF,PFW,MKN,"16,603.60","11,622.52","10,018.24",0.00,"-4,981.08",0.00,0.00,0.00,0.00,"1,604.28",TL,,99,16.01
01,F1,00462876,10,10.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0144,M(FR) -1/4 FİLTRE-REGÜLATÖR MAG,01004111,10.000,AD,MAG,PF,PFW,RGR,"16,603.60","11,622.52","10,002.75",0.00,"-4,981.08",0.00,0.00,0.00,0.00,"1,619.77",TL,,99,16.19
01,F1,00443259,10,31.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,01004311,7.000,AD,MAG,PF,PFW,RGR,"13,391.49","9,374.04","7,517.01",0.00,"-4,017.45",0.00,0.00,0.00,0.00,"1,857.03",TL,,99,24.70
01,F1,00444160,40,12.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,01004311,10.000,AD,MAG,PF,PFW,MKN,"19,130.80","13,391.56","11,173.82",0.00,"-5,739.24",0.00,0.00,0.00,0.00,"2,217.74",TL,,99,19.85
01,F1,00447488,20,21.03.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,01004311,5.000,AD,MAG,PF,PFW,RGR,"11,478.50","8,034.95","6,080.04",0.00,"-3,443.55",0.00,0.00,0.00,0.00,"1,954.91",TL,,99,32.15
01,F1,00449563,20,22.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,01004311,10.000,AD,MAG,PF,PFW,MKN,"22,957.00","16,069.90","13,559.58",0.00,"-6,887.10",0.00,0.00,0.00,0.00,"2,510.32",TL,,99,18.51
01,F1,00451469,20,15.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,01004311,5.000,AD,MAG,PF,PFW,RGR,"11,478.50","8,034.95","6,779.79",0.00,"-3,443.55",0.00,0.00,0.00,0.00,"1,255.16",TL,,99,18.51
01,F1,00452407,40,27.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,01004311,10.000,AD,MAG,PF,PFW,MKN,"22,957.00","16,069.90","13,688.35",0.00,"-6,887.10",0.00,0.00,0.00,0.00,"2,381.55",TL,,99,17.40
01,F1,00454072,30,25.06.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,01004311,8.000,AD,MAG,PF,PFW,MKN,"18,365.60","12,855.92","10,975.60",0.00,"-5,509.68",0.00,0.00,0.00,0.00,"1,880.32",TL,,99,17.13
01,F1,00455546,40,12.07.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,01004311,6.000,AD,MAG,PF,PFW,MKN,"13,774.20","9,641.94","8,430.94",0.00,"-4,132.26",0.00,0.00,0.00,0.00,"1,211.00",TL,,99,14.36
01,F1,00458844,10,22.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,01004311,8.000,AD,MAG,PF,PFW,MKN,"18,365.60","12,855.92","11,097.33",0.00,"-5,509.68",0.00,0.00,0.00,0.00,"1,758.59",TL,,99,15.85
01,F1,00463289,10,16.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,01004311,2.000,AD,MAG,PF,PFW,MKN,"4,591.40","3,213.98","2,830.15",0.00,"-1,377.42",0.00,0.00,0.00,0.00,383.83,TL,,99,13.56
01,F1,00464206,30,30.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,01004311,10.000,AD,MAG,PF,PFW,RGR,"22,957.00","16,069.90","14,150.74",0.00,"-6,887.10",0.00,0.00,0.00,0.00,"1,919.16",TL,,99,13.56
01,F1,00466603,20,29.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0146,M(FR)-1/2 FİLTRE REGÜLATÖR MAG,01004311,6.000,AD,MAG,PF,PFW,RGR,"13,774.20","9,641.94","8,294.64",0.00,"-4,132.26",0.00,0.00,0.00,0.00,"1,347.30",TL,,99,16.24
01,F3,00449436,10,18.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0153,CKD FİLTRE+REGÜLATÖR  1/2   W-4000,W4000-15G-W,1.000,AD,CKD,PF,PFW,RGR,"3,770.18","2,639.13","1,179.33",0.00,"-1,131.05",0.00,0.00,0.00,0.00,"1,459.80",TL,,99,123.78
01,F3,00450500,10,06.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0154,CKD FİLTRE+REGÜLATÖR 1/2 OT W-4000,W4000-15G-W-F1,2.000,AD,CKD,PF,PFW,MKN,"9,131.96","6,392.37","2,154.21",0.00,"-2,739.59",0.00,0.00,0.00,0.00,"4,238.16",TL,,99,196.74
01,F1,00460271,10,11.09.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0154,CKD FİLTRE+REGÜLATÖR 1/2 OT W-4000,W4000-15G-W-F1,1.000,AD,CKD,PF,PFW,RGR,"4,946.94","3,462.86","1,114.05",0.00,"-1,484.08",0.00,0.00,0.00,0.00,"2,348.81",TL,,99,210.84
01,F3,00467289,10,06.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0154,CKD FİLTRE+REGÜLATÖR 1/2 OT W-4000,W4000-15G-W-F1,1.000,AD,CKD,PF,PFW,RGR,"4,813.85","3,369.70","1,141.59",0.00,"-1,444.15",0.00,0.00,0.00,0.00,"2,228.11",TL,,99,195.18
01,F3,00441036,20,04.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D0157,CKD FİLTRE+REG  1 OTM.TAH.  W-8000,W8000-25G-W-F1,1.000,AD,CKD,PF,PFW,MKN,"8,642.71","6,049.90","1,482.53",0.00,"-2,592.81",0.00,0.00,0.00,0.00,"4,567.37",TL,,99,308.08
01,F3,00449435,10,18.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D1140,CKD FİLTRE+REGÜLATÖR OT.TAH. 3/8 W3000-10-W-FT8(MANOMETRESİZ),W3000-10-W-FT8,2.000,AD,CKD,PF,PFW,MKN,"6,917.76","4,842.43","1,209.98",0.00,"-2,075.33",0.00,0.00,0.00,0.00,"3,632.45",TL,,99,300.21
01,F3,00465079,10,11.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10D1140,CKD FİLTRE+REGÜLATÖR OT.TAH. 3/8 W3000-10-W-FT8(MANOMETRESİZ),W3000-10-W-FT8,3.000,AD,CKD,PF,PFW,MKN,"11,099.61","7,769.73","1,923.47",0.00,"-3,329.88",0.00,0.00,0.00,0.00,"5,846.26",TL,,99,303.94
01,F1,00442925,20,26.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0167,M(FR)Y-1/4 ŞARTLANDIRICI MAG İKİLİ,01005111,15.000,AD,MAG,PF,PFC,RGR,"32,867.70","23,007.39","19,976.49",0.00,"-9,860.31",0.00,0.00,0.00,0.00,"3,030.90",TL,,99,15.17
01,F1,00449563,30,22.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0167,M(FR)Y-1/4 ŞARTLANDIRICI MAG İKİLİ,01005111,10.000,AD,MAG,PF,PFC,MKN,"26,294.00","18,405.80","14,604.04",0.00,"-7,888.20",0.00,0.00,0.00,0.00,"3,801.76",TL,,99,26.03
01,F1,00451375,10,15.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0167,M(FR)Y-1/4 ŞARTLANDIRICI MAG İKİLİ,01005111,20.000,AD,MAG,PF,PFC,MKN,"52,588.00","36,811.60","31,327.73",0.00,"-15,776.40",0.00,0.00,0.00,0.00,"5,483.87",TL,,99,17.50
01,F1,00453332,10,07.06.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0167,M(FR)Y-1/4 ŞARTLANDIRICI MAG İKİLİ,01005111,10.000,AD,MAG,PF,PFC,MKN,"26,294.00","18,405.80","15,742.51",0.00,"-7,888.20",0.00,0.00,0.00,0.00,"2,663.29",TL,,99,16.92
01,F1,00453603,40,11.06.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0167,M(FR)Y-1/4 ŞARTLANDIRICI MAG İKİLİ,01005111,10.000,AD,MAG,PF,PFC,MKN,"26,294.00","18,405.80","15,752.78",0.00,"-7,888.20",0.00,0.00,0.00,0.00,"2,653.02",TL,,99,16.84
01,F1,00455533,10,12.07.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0167,M(FR)Y-1/4 ŞARTLANDIRICI MAG İKİLİ,01005111,10.000,AD,MAG,PF,PFC,MKN,"26,294.00","18,405.80","16,295.46",0.00,"-7,888.20",0.00,0.00,0.00,0.00,"2,110.34",TL,,99,12.95
01,F1,00458154,50,14.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0167,M(FR)Y-1/4 ŞARTLANDIRICI MAG İKİLİ,01005111,10.000,AD,MAG,PF,PFC,MKN,"26,294.00","18,405.80","15,707.62",0.00,"-7,888.20",0.00,0.00,0.00,0.00,"2,698.18",TL,,99,17.18
01,F1,00458794,40,21.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0167,M(FR)Y-1/4 ŞARTLANDIRICI MAG İKİLİ,01005111,2.000,AD,MAG,PF,PFC,RGR,"5,258.80","3,681.16","3,141.52",0.00,"-1,577.64",0.00,0.00,0.00,0.00,539.64,TL,,99,17.18
01,F1,00460394,50,12.09.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0167,M(FR)Y-1/4 ŞARTLANDIRICI MAG İKİLİ,01005111,10.000,AD,MAG,PF,PFC,MKN,"26,294.00","18,405.80","15,757.52",0.00,"-7,888.20",0.00,0.00,0.00,0.00,"2,648.28",TL,,99,16.81
01,F1,00464045,30,25.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0167,M(FR)Y-1/4 ŞARTLANDIRICI MAG İKİLİ,01005111,10.000,AD,MAG,PF,PFC,RGR,"26,294.00","18,405.80","15,828.06",0.00,"-7,888.20",0.00,0.00,0.00,0.00,"2,577.74",TL,,99,16.29
01,F1,00468835,10,26.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0167,M(FR)Y-1/4 ŞARTLANDIRICI MAG İKİLİ,01005111,1.000,AD,MAG,PF,PFC,MKN,"3,207.87","2,245.51","1,905.73",0.00,-962.36,0.00,0.00,0.00,0.00,339.78,TL,,99,17.83
01,F1,00444336,10,13.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0168,M(FR)Y-3/8 ŞARTLANDIRICI MAG İKİLİ,01005121,2.000,AD,MAG,PF,PFC,RGR,"4,820.32","3,374.22","1,700.76",0.00,"-1,446.10",0.00,0.00,0.00,0.00,"1,673.46",TL,,99,98.39
01,F1,00446007,10,01.03.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0168,M(FR)Y-3/8 ŞARTLANDIRICI MAG İKİLİ,01005121,5.000,AD,MAG,PF,PFC,MKN,"12,050.80","8,435.56","6,804.99",0.00,"-3,615.24",0.00,0.00,0.00,0.00,"1,630.57",TL,,99,23.96
01,F1,00452932,10,03.06.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0168,M(FR)Y-3/8 ŞARTLANDIRICI MAG İKİLİ,01005121,1.000,AD,MAG,PF,PFC,MKN,"2,892.20","2,024.54","1,735.32",0.00,-867.66,0.00,0.00,0.00,0.00,289.22,TL,,99,16.67
01,F1,00444158,30,12.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0169,M(FR)Y-1/2 ŞARTLANDIRICI MAG İKİLİ,01005131,10.000,AD,MAG,PF,PFC,RGR,"31,161.80","21,813.26","18,614.65",0.00,"-9,348.54",0.00,0.00,0.00,0.00,"3,198.61",TL,,99,17.18
01,F1,00447488,10,21.03.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0169,M(FR)Y-1/2 ŞARTLANDIRICI MAG İKİLİ,01005131,5.000,AD,MAG,PF,PFC,RGR,"18,697.10","13,087.97","9,626.02",0.00,"-5,609.13",0.00,0.00,0.00,0.00,"3,461.95",TL,,99,35.96
01,F1,00448078,20,28.03.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0169,M(FR)Y-1/2 ŞARTLANDIRICI MAG İKİLİ,01005131,10.000,AD,MAG,PF,PFC,MKN,"37,394.20","26,175.94","19,252.04",0.00,"-11,218.26",0.00,0.00,0.00,0.00,"6,923.90",TL,,99,35.96
01,F1,00451636,20,17.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0169,M(FR)Y-1/2 ŞARTLANDIRICI MAG İKİLİ,01005131,10.000,AD,MAG,PF,PFC,RGR,"37,394.20","26,175.94","21,246.74",0.00,"-11,218.26",0.00,0.00,0.00,0.00,"4,929.20",TL,,99,23.20
01,F1,00452054,10,22.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0169,M(FR)Y-1/2 ŞARTLANDIRICI MAG İKİLİ,01005131,5.000,AD,MAG,PF,PFC,RGR,"18,697.10","13,087.97","10,623.37",0.00,"-5,609.13",0.00,0.00,0.00,0.00,"2,464.60",TL,,99,23.20
01,F1,00453186,10,06.06.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0169,M(FR)Y-1/2 ŞARTLANDIRICI MAG İKİLİ,01005131,40.000,AD,MAG,PF,PFC,RGR,"149,576.80","104,703.76","88,195.03",0.00,"-44,873.04",0.00,0.00,0.00,0.00,"16,508.73",TL,,99,18.72
01,F1,00457420,40,05.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0169,M(FR)Y-1/2 ŞARTLANDIRICI MAG İKİLİ,01005131,10.000,AD,MAG,PF,PFC,MKN,"37,394.20","26,175.94","22,806.43",0.00,"-11,218.26",0.00,0.00,0.00,0.00,"3,369.51",TL,,99,14.77
01,F1,00459849,10,05.09.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0169,M(FR)Y-1/2 ŞARTLANDIRICI MAG İKİLİ,01005131,10.000,AD,MAG,PF,PFC,MKN,"37,394.20","26,175.94","22,514.48",0.00,"-11,218.26",0.00,0.00,0.00,0.00,"3,661.46",TL,,99,16.26
01,F1,00463992,40,24.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0169,M(FR)Y-1/2 ŞARTLANDIRICI MAG İKİLİ,01005131,10.000,AD,MAG,PF,PFC,RGR,"37,394.20","26,175.94","22,569.79",0.00,"-11,218.26",0.00,0.00,0.00,0.00,"3,606.15",TL,,99,15.98
01,F1,00467207,10,06.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0169,M(FR)Y-1/2 ŞARTLANDIRICI MAG İKİLİ,01005131,5.000,AD,MAG,PF,PFC,RGR,"22,810.45","15,967.31","11,768.79",0.00,"-6,843.14",0.00,0.00,0.00,0.00,"4,198.52",TL,,99,35.68
01,F1,00468835,20,26.12.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0169,M(FR)Y-1/2 ŞARTLANDIRICI MAG İKİLİ,01005131,1.000,AD,MAG,PF,PFC,MKN,"4,562.09","3,193.46","2,443.42",0.00,"-1,368.63",0.00,0.00,0.00,0.00,750.04,TL,,99,30.70
01,F1,00442575,10,22.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0170,M(FR)Y-1/2 ŞART MAG İKİLİ OT TAH.,01005132,1.000,AD,MAG,PF,PFC,RGR,"3,782.06","2,647.44","1,914.20",0.00,"-1,134.62",0.00,0.00,0.00,0.00,733.24,TL,,99,38.31
01,F1,00442224,10,17.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0173,FRY -1/2 HAVA HAZIRLAYICI MAG,01006002,5.000,AD,MAG,PF,PFC,RGR,"14,423.45","10,096.41","8,634.45",0.00,"-4,327.04",0.00,0.00,0.00,0.00,"1,461.96",TL,,99,16.93
01,F1,00443649,10,05.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0173,FRY -1/2 HAVA HAZIRLAYICI MAG,01006002,10.000,AD,MAG,PF,PFC,RGR,"28,846.90","20,192.83","17,302.01",0.00,"-8,654.07",0.00,0.00,0.00,0.00,"2,890.82",TL,,99,16.71
01,F1,00443651,20,05.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,10E0173,FRY -1/2 HAVA HAZIRLAYICI MAG,01006002,10.000,AD,MAG,PF,PFC,RGR,"28,846.90","20,192.83","17,302.01",0.00,"-8,654.07",0.00,0.00,0.00,0.00,"2,890.82",TL,,99,16.71
